HGNC ID	Approved symbol	Previous symbols	Alias symbols	Chromosome	Accession numbers	Alias names	Previous name
HGNC:46545	RN7SL529P			11q23.3
HGNC:46546	RN7SL530P			14q24.3
HGNC:46547	RN7SL531P			2p25.3
HGNC:46548	RN7SL532P			1p36.11
HGNC:46549	RN7SL533P			19q13.32
HGNC:46550	RN7SL534P			12q24.33
HGNC:46551	RN7SL535P			7q34
HGNC:46552	RN7SL536P			15q11.2
HGNC:46553	RN7SL537P			18p11.31
HGNC:46554	RN7SL538P			1p31.1
HGNC:46555	RN7SL539P			15q13.3
HGNC:46556	RN7SL540P			14q23.2
HGNC:46557	RN7SL541P			5q31.1
HGNC:46558	RN7SL542P			7p15.3
HGNC:46559	RN7SL543P			16q22.1
HGNC:46560	RN7SL544P			9p11.2
HGNC:46561	RN7SL545P			15q11.2
HGNC:46562	RN7SL546P			14q32.31
HGNC:46563	RN7SL547P			20p12.3
HGNC:46564	RN7SL548P			2q11.2
HGNC:46565	RN7SL549P			7q22.1
HGNC:46566	RN7SL550P			17p12
HGNC:46567	RN7SL551P			18q22.3
HGNC:46568	RN7SL552P			4q21.23
HGNC:46569	RN7SL553P			3p26.1
HGNC:46570	RN7SL554P			6p25.1
HGNC:46571	RN7SL555P			20p13
HGNC:46572	RN7SL556P			7p22.1
HGNC:46573	RN7SL557P			16p12.1
HGNC:46574	RN7SL558P			4p14
HGNC:46575	RN7SL559P			1p35.3
HGNC:46576	RN7SL560P			9q34.11
HGNC:46577	RN7SL561P			20p13
HGNC:46578	RN7SL562P			5q35.3
HGNC:46579	RN7SL563P			8q22.3
HGNC:46580	RN7SL564P			6q22.31
HGNC:46581	RN7SL565P			9p11.2
HGNC:46582	RN7SL566P			19q13.2
HGNC:46583	RN7SL567P			3p22.1
HGNC:46584	RN7SL568P			15q21.3
HGNC:46585	RN7SL569P			7q36.1
HGNC:46586	RN7SL570P			9q21.12
HGNC:46587	RN7SL571P			13q22.2
HGNC:46588	RN7SL572P			5p14.3
HGNC:46589	RN7SL573P			17q25.1
HGNC:46590	RN7SL574P			1p36.32
HGNC:46591	RN7SL575P			2q11.1
HGNC:46592	RN7SL576P			17q11.2
HGNC:46593	RN7SL577P			15q21.1
HGNC:46594	RN7SL578P			Xp22.33
HGNC:46595	RN7SL579P			HSCHR6_MHC_COXp21.33
HGNC:46596	RN7SL580P			6p12.2
HGNC:46597	RN7SL581P			Xq13.1
HGNC:46598	RN7SL582P			3q13.31
HGNC:46599	RN7SL583P			1p22.2
HGNC:46600	RN7SL584P			15q11.1
HGNC:46601	RN7SL585P			13q32.1
HGNC:46602	RN7SL586P			14q24.2
HGNC:46603	RN7SL587P			14q24.3
HGNC:46604	RN7SL588P			14q22.1
HGNC:46605	RN7SL589P			4p16.3
HGNC:46606	RN7SL590P			8q24.13
HGNC:46607	RN7SL591P			10q21.2
HGNC:46608	RN7SL592P			9p24.2
HGNC:46609	RN7SL593P			14q21.3
HGNC:46610	RN7SL594P			20p11.1
HGNC:46611	RN7SL595P			15q22.31
HGNC:46612	RN7SL596P			11q13.1
HGNC:46613	RN7SL597P			13q14.11
HGNC:46614	RN7SL598P			14q23.1
HGNC:46615	RN7SL599P			15q26.1
HGNC:46616	RN7SL600P			1q21.3
HGNC:46617	RN7SL601P			17p12
HGNC:46618	RN7SL602P			2p22.3
HGNC:46619	RN7SL603P			20q13.2
HGNC:46620	RN7SL604P			2p13.3
HGNC:46621	RN7SL605P			17p13.3
HGNC:46622	RN7SL606P			17q23.2
HGNC:46623	RN7SL607P			20p11.23
HGNC:46624	RN7SL608P			17p13.3
HGNC:46625	RN7SL609P			21q21.2
HGNC:46626	RN7SL610P			2p23.3
HGNC:46627	RN7SL611P			2q11.2
HGNC:46628	RN7SL612P			1q23.1
HGNC:46629	RN7SL613P			15q22.2
HGNC:46630	RN7SL614P			1p36.22
HGNC:46631	RN7SL615P			20q12
HGNC:46632	RN7SL616P			5q13.2
HGNC:46633	RN7SL617P			6q21
HGNC:46634	RN7SL618P			13q14.3
HGNC:46635	RN7SL619P			19p13.13
HGNC:46636	RN7SL620P			17p11.2
HGNC:46637	RN7SL621P			8p12
HGNC:46638	RN7SL622P			17q24.2
HGNC:46639	RN7SL623P			5q35.1
HGNC:46640	RN7SL624P			17p13.3
HGNC:46641	RN7SL625P			7q11.23
HGNC:46642	RN7SL626P			19p13.3
HGNC:46643	RN7SL627P			17p11.2
HGNC:46644	RN7SL628P			15q13.2
HGNC:46645	RN7SL629P			5q14.3
HGNC:46646	RN7SL630P			12q22
HGNC:46647	RN7SL631P			14q21.3
HGNC:46648	RN7SL632P			2p16.1
HGNC:46649	RN7SL633P			22q12.2
HGNC:46650	RN7SL634P			14q32.33
HGNC:46651	RN7SL635P			2p14
HGNC:46652	RN7SL636P			20q13.13
HGNC:46653	RN7SL637P			3q27.2
HGNC:46654	RN7SL638P			20p11.23
HGNC:46655	RN7SL639P			17p11.2
HGNC:46656	RN7SL640P			9p13.1
HGNC:46657	RN7SL641P			Xq13.2
HGNC:46658	RN7SL642P			7q11.23
HGNC:46659	RN7SL643P			6q14.3
HGNC:46660	RN7SL644P			10q23.33
HGNC:46661	RN7SL645P			16q21
HGNC:46662	RN7SL646P			5q35.3
HGNC:46663	RN7SL647P			3p12.3
HGNC:46664	RN7SL648P			Xq13.2
HGNC:46665	RN7SL649P			1p36.22
HGNC:46666	RN7SL650P			14q11.2
HGNC:46667	RN7SL651P			8p21.2
HGNC:46668	RN7SL652P			11p11.2
HGNC:46669	RN7SL653P			1p22.1
HGNC:46670	RN7SL654P			1q25.3
HGNC:46671	RN7SL655P			5q33.2
HGNC:46672	RN7SL656P			17q21.31
HGNC:46673	RN7SL657P			1p36.33
HGNC:46674	RN7SL658P			Xp22.2
HGNC:46675	RN7SL659P			9q31.2
HGNC:46676	RN7SL660P			14q12
HGNC:46677	RN7SL661P			Xq23
HGNC:46678	RN7SL662P			18p11.21
HGNC:46679	RN7SL663P			19q13.13
HGNC:46680	RN7SL664P			3p21.31
HGNC:46681	RN7SL665P			9q34.11
HGNC:46682	RN7SL666P			20q13.11
HGNC:46683	RN7SL667P			Xq28
HGNC:46684	RN7SL668P			1q42.3
HGNC:46685	RN7SL669P			19p13.2
HGNC:46686	RN7SL670P			2q33.2
HGNC:46687	RN7SL671P			4p16.3
HGNC:46688	RN7SL672P			20q13.13
HGNC:46689	RN7SL673P			15q13.2
HGNC:46690	RN7SL674P			2p25.1
HGNC:46691	RN7SL675P			8q13.3
HGNC:46692	RN7SL676P			12p13.1
HGNC:46693	RN7SL677P			15q26.2
HGNC:46694	RN7SL678P			21q22.13
HGNC:46695	RN7SL679P			1p36.11
HGNC:46696	RN7SL680P			20q12
HGNC:46697	RN7SL681P			4q22.1
HGNC:46698	RN7SL682P			5q31.2
HGNC:46699	RN7SL683P			14q24.2
HGNC:46700	RN7SL684P			5q35.2
HGNC:46701	RN7SL685P			8q22.3
HGNC:46702	RN7SL686P			10q25.2
HGNC:46703	RN7SL687P			Xq28
HGNC:46704	RN7SL688P			11q23.3
HGNC:46705	RN7SL689P			5q23.2
HGNC:46706	RN7SL690P			20p11.23
HGNC:46707	RN7SL691P			4p13
HGNC:46708	RN7SL692P			1p22.1
HGNC:46709	RN7SL693P			19q13.43
HGNC:46710	RN7SL694P			2q33.1
HGNC:46711	RN7SL695P			18q21.2
HGNC:46712	RN7SL696P			12q21.2
HGNC:46713	RN7SL697P			Xq28
HGNC:46714	RN7SL698P			3q21.3
HGNC:46715	RN7SL699P			17q21.33
HGNC:46716	RN7SL700P			13q14.2
HGNC:46717	RN7SL701P			2q21.2
HGNC:46718	RN7SL702P			Yq11.21
HGNC:46719	RN7SL703P			3q26.33
HGNC:46720	RN7SL704P			22q13.1
HGNC:46721	RN7SL705P			18q21.33
HGNC:46722	RN7SL706P			14q24.1
HGNC:46723	RN7SL707P			15q22.31
HGNC:46724	RN7SL708P			19q13.33
HGNC:46725	RN7SL709P			8p11.23
HGNC:46726	RN7SL710P			14q32.2
HGNC:46727	RN7SL711P			5q23.2
HGNC:46728	RN7SL712P			Xq23
HGNC:46729	RN7SL713P			1p32.1
HGNC:46730	RN7SL714P			14q32.2
HGNC:46731	RN7SL715P			3q25.31
HGNC:46732	RN7SL716P			17q22
HGNC:46733	RN7SL717P			2q33.1
HGNC:46734	RN7SL718P			19q13.2
HGNC:46735	RN7SL719P			15q13.1
HGNC:46736	RN7SL720P			9p22.2
HGNC:46737	RN7SL721P			1p36.22
HGNC:46738	RN7SL722P			9p11.2
HGNC:46739	RN7SL723P			18p11.31
HGNC:46740	RN7SL724P			3q23
HGNC:46741	RN7SL725P			Yq11.23
HGNC:46742	RN7SL726P			9q21.12
HGNC:46743	RN7SL727P			Xq27.1
HGNC:46744	RN7SL728P			4q24
HGNC:46745	RN7SL729P			1p36.23
HGNC:46746	RN7SL730P			17q21.31
HGNC:46747	RN7SL731P			1p36.22
HGNC:46748	RN7SL732P			Xp11.4
HGNC:46749	RN7SL733P			10q23.2
HGNC:46750	RN7SL734P			12q21.2
HGNC:46751	RN7SL735P			17q24.2
HGNC:46752	RN7SL736P			15q26.1
HGNC:46753	RN7SL737P			12q22
HGNC:46754	RN7SL738P			3q29
HGNC:46755	RN7SL739P			17q21.31
HGNC:46756	RN7SL740P			21q22.11
HGNC:46757	RN7SL741P			13q12.13
HGNC:46758	RN7SL742P			Xq28
HGNC:46759	RN7SL743P			16p13.2
HGNC:46760	RN7SL744P			12q13.13
HGNC:46761	RN7SL745P			18q11.2
HGNC:46762	RN7SL746P			Xq13.1
HGNC:46763	RN7SL747P			14q24.3
HGNC:46764	RN7SL748P			6p21.31
HGNC:46765	RN7SL749P			10q26.11
HGNC:46766	RN7SL750P			7q22.1
HGNC:46767	RN7SL751P			3p12.3
HGNC:46768	RN7SL752P			3q22.1
HGNC:46769	RN7SL753P			2q33.1
HGNC:46770	RN7SL754P			10p15.3
HGNC:46771	RN7SL755P			15q26.1
HGNC:46772	RN7SL756P			17q24.2
HGNC:46773	RN7SL757P			22q12.1
HGNC:46774	RN7SL758P			19q13.2
HGNC:46775	RN7SL759P			15q11.2
HGNC:46776	RN7SL760P			8q21.11
HGNC:46777	RN7SL761P			13q21.33
HGNC:46778	RN7SL762P			3q13.33
HGNC:46779	RN7SL763P			9p12
HGNC:46780	RN7SL764P			2q35
HGNC:46781	RN7SL765P			19q13.12
HGNC:46782	RN7SL766P			13q12.11
HGNC:46783	RN7SL767P			3q13.2
HGNC:46784	RN7SL768P			1p36.12
HGNC:46785	RN7SL769P			12q24.11
HGNC:46786	RN7SL770P			12q13.2
HGNC:46787	RN7SL771P			7q34
HGNC:46788	RN7SL772P			11p11.2
HGNC:46789	RN7SL773P			3q29
HGNC:46790	RN7SL774P			17p13.2
HGNC:46791	RN7SL775P			17p11.2
HGNC:46792	RN7SL776P			4q32.3
HGNC:46793	RN7SL777P			8q21.3
HGNC:46794	RN7SL778P			11q24.3
HGNC:46795	RN7SL779P			21q22.3
HGNC:46796	RN7SL780P			17q21.32
HGNC:46797	RN7SL781P			8p12
HGNC:46798	RN7SL782P			5q21.3
HGNC:46799	RN7SL783P			13q34
HGNC:46800	RN7SL784P			17p13.2
HGNC:46801	RN7SL785P			Xp11.23
HGNC:46802	RN7SL786P			11q13.5
HGNC:46803	RN7SL787P			9q13
HGNC:46804	RN7SL788P			1p32.3
HGNC:46805	RN7SL789P			19q13.11
HGNC:46806	RN7SL790P			Xq13.2
HGNC:46807	RN7SL791P			5q32
HGNC:46808	RN7SL792P			17p12
HGNC:46809	RN7SL793P			12q23.2
HGNC:46810	RN7SL794P			9q22.33
HGNC:46811	RN7SL795P			18q22.2
HGNC:46812	RN7SL796P			15q13.2
HGNC:46813	RN7SL797P			6q16.1
HGNC:46814	RN7SL798P			8q12.1
HGNC:46815	RN7SL799P			Xq11.2
HGNC:46816	RN7SL800P			17q23.2
HGNC:46817	RN7SL801P			5q11.2
HGNC:46818	RN7SL802P			5q21.1
HGNC:46819	RN7SL803P			5q33.2
HGNC:46820	RN7SL804P			12q15
HGNC:46821	RN7SL805P			17q23.3
HGNC:46822	RN7SL806P			8p11.21
HGNC:46823	RN7SL807P			2q36.1
HGNC:46824	RN7SL808P			4q26
HGNC:46825	RN7SL809P			12q13.3
HGNC:46826	RN7SL810P			13q22.3
HGNC:46827	RN7SL811P			7q36.1
HGNC:46828	RN7SL812P			22q11.21
HGNC:46829	RN7SL813P			2q24.3
HGNC:46830	RN7SL814P			5q13.3
HGNC:46831	RN7SL815P			3q13.31
HGNC:46832	RN7SL816P			7p11.2
HGNC:46833	RN7SL817P			2p21
HGNC:46834	RN7SL818P			Yq11.23
HGNC:46835	RN7SL819P			17q21.31
HGNC:46836	RN7SL820P			2q32.3
HGNC:46837	RN7SL821P			3p21.1
HGNC:46838	RN7SL822P			4q12
HGNC:46839	RN7SL823P			19p13.11
HGNC:46840	RN7SL824P			1p22.1
HGNC:46841	RN7SL825P			10p11.22
HGNC:46842	RN7SL826P			8q24.11
HGNC:46843	RN7SL827P			6q13
HGNC:46844	RN7SL828P			11q23.3
HGNC:46845	RN7SL829P			15q13.1
HGNC:46846	RN7SL830P			2p11.2
HGNC:46847	RN7SL831P			1p21.3
HGNC:46848	RN7SL832P			2p25.1
HGNC:46849	RN7SL833P			19p13.2
HGNC:46850	RN7SL834P			2q37.1
HGNC:46851	RN7SL835P			19p13.11
HGNC:46852	RN7SL836P			19q13.32
HGNC:46853	RN7SL837P			1q42.2
HGNC:46854	RN7SL838P			11p15.5
HGNC:46855	RN7SL839P			20p13
HGNC:46856	RN7SL840P			10q22.1
HGNC:46857	RN7SL841P			16q12.2
HGNC:46858	RN7SL842P			19p13.12
HGNC:46859	RN7SL843P			22q11.1
HGNC:46860	RN7SL844P			19p13.11
HGNC:46861	RN7SL845P			7q36.1
HGNC:46862	RN7SL846P			10q26.11
HGNC:46863	RN7SL847P			10p11.22
HGNC:46864	RN7SL848P			22q11.22
HGNC:46865	RN7SL849P			9p23
HGNC:46866	RN7SL850P			16p13.3
HGNC:46867	RN7SL851P			7p22.1
HGNC:46868	RN7SL852P			12p13.33
HGNC:46869	RN7SL853P			15q24.1
HGNC:46870	RN7SL854P			1p31.3
HGNC:46871	RN7SL855P			7q11.21
HGNC:46872	RN7SL856P			2p23.3
HGNC:46873	RN7SL857P			1p36.11
HGNC:46874	RN7SL858P			Xq26.2
HGNC:46875	RN7SL859P			3p24.1
HGNC:46876	RN7SL860P			19p12
HGNC:46877	RN7SL861P			1q23.3
HGNC:46878	RN7SL862P			18p11.22
HGNC:46879	RN7SL863P			3p14.2
HGNC:46880	RN7SL864P			20p12.1
HGNC:46881	RN7SL865P			12q24.21
HGNC:46882	RN7SL866P			19p13.3
HGNC:46883	RN7SL867P			5q31.2
HGNC:46884	RN7SL868P			5q32
HGNC:46885	RN7SL869P			7q21.11
HGNC:46886	RN7SL870P			3p21.31
HGNC:46887	RN7SL871P			17q21.2
HGNC:46888	RN7SL872P			8p23.2
HGNC:44282	RNA5-8S1			13p12 not on reference assembly		"5.8S rRNA 1"
HGNC:44283	RNA5-8S2			14p12 not on reference assembly		"5.8S rRNA 2"
HGNC:44284	RNA5-8S3			15p12 not on reference assembly		"5.8S rRNA 3"
HGNC:44285	RNA5-8S4			21p12 not on reference assembly		"5.8S rRNA 4"
HGNC:37660	RNA5-8S5	RN5-8S1		22p12 not on reference assembly		"5.8S rRNA 5"
HGNC:53517	RNA5-8SN1			21p11.2
HGNC:53521	RNA5-8SN2	RNA5-8N2		21p11.2
HGNC:53525	RNA5-8SN3			21p11.2
HGNC:53529	RNA5-8SN4			22 unplaced
HGNC:53533	RNA5-8SN5			unplaced
HGNC:41956	RNA5-8SP2	RN5-8S2		16p11.2			"RNA, 5.8S ribosomal 2"
HGNC:41957	RNA5-8SP3	RN5-8S3		9q31.3			"RNA, 5.8S ribosomal 3"
HGNC:41958	RNA5-8SP4	RN5-8S4		19p12			"RNA, 5.8S ribosomal 4"
HGNC:41959	RNA5-8SP5	RN5-8S5		2q21.2			"RNA, 5.8S ribosomal 5"
HGNC:41960	RNA5-8SP6	RN5-8S6		Yp11.2			"RNA, 5.8S ribosomal 6"
HGNC:41962	RNA5-8SP7	RN5-8S7		20p12.3			"RNA, 5.8S ribosomal 7"
HGNC:53536	RNA5-8SP8			22
HGNC:53537	RNA5-8SP9			22
HGNC:53559	RNA5-8SP10			21p11.2
HGNC:34362	RNA5S1	RN5S1		1q42.13		"5S rRNA 1"
HGNC:34363	RNA5S2	RN5S2		1q42.13		"5S rRNA 2"
HGNC:34364	RNA5S3	RN5S3		1q42.13		"5S rRNA 3"
HGNC:34365	RNA5S4	RN5S4		1q42.13		"5S rRNA 4"
HGNC:34366	RNA5S5	RN5S5		1q42.13		"5S rRNA 5"
HGNC:34367	RNA5S6	RN5S6		1q42.13		"5S rRNA 6"
HGNC:34368	RNA5S7	RN5S7		1q42.13		"5S rRNA 7"
HGNC:34369	RNA5S8	RN5S8		1q42.13		"5S rRNA 8"
HGNC:34370	RNA5S9	RN5S9		1q42.13		"5S rRNA 9"
HGNC:34371	RNA5S10	RN5S10		1q42.13		"5S rRNA 10"
HGNC:34372	RNA5S11	RN5S11		1q42.13		"5S rRNA 11"
HGNC:34373	RNA5S12	RN5S12		1q42.13		"5S rRNA 12"
HGNC:34374	RNA5S13	RN5S13		1q42.13		"5S rRNA 13"
HGNC:34375	RNA5S14	RN5S14		1q42.13		"5S rRNA 14"
HGNC:34376	RNA5S15	RN5S15		1q42.13		"5S rRNA 15"
HGNC:34377	RNA5S16	RN5S16		1q42.13		"5S rRNA 16"
HGNC:34378	RNA5S17	RN5S17		1q42.13		"5S rRNA 17"
HGNC:42586	RNA5SP18	RN5S18		1q42.13			"RNA, 5S ribosomal 18"
HGNC:42587	RNA5SP19	RN5S19		1q42.13			"RNA, 5S ribosomal 19"
HGNC:42588	RNA5SP20	RN5S20		1p31.1			"RNA, 5S ribosomal 20"
HGNC:42589	RNA5SP21	RN5S21		1p31.1			"RNA, 5S ribosomal 21"
HGNC:42590	RNA5SP22	RN5S22		1p31.1			"RNA, 5S ribosomal 22"
HGNC:42591	RNA5SP23	RN5S23		1p31.1			"RNA, 5S ribosomal 23"
HGNC:42600	RNA5SP24	RN5S24		13q12.11			"RNA, 5S ribosomal 24"
HGNC:42601	RNA5SP25	RN5S25		13q12.11			"RNA, 5S ribosomal 25"
HGNC:42602	RNA5SP26	RN5S26		13q13.3			"RNA, 5S ribosomal 26"
HGNC:42603	RNA5SP27	RN5S27		13q14.13			"RNA, 5S ribosomal 27"
HGNC:42604	RNA5SP28	RN5S28		13q14.3			"RNA, 5S ribosomal 28"
HGNC:42605	RNA5SP29	RN5S29		13q14.3			"RNA, 5S ribosomal 29"
HGNC:42606	RNA5SP30	RN5S30		13q21.1			"RNA, 5S ribosomal 30"
HGNC:42607	RNA5SP31	RN5S31		13q21.2			"RNA, 5S ribosomal 31"
HGNC:42608	RNA5SP32	RN5S32		13q21.33			"RNA, 5S ribosomal 32"
HGNC:42609	RNA5SP33	RN5S33		13q31.1			"RNA, 5S ribosomal 33"
HGNC:42610	RNA5SP34	RN5S34		13q31.3			"RNA, 5S ribosomal 34"
HGNC:42611	RNA5SP35	RN5S35		13q31.3			"RNA, 5S ribosomal 35"
HGNC:42612	RNA5SP36	RN5S36		13q32.1			"RNA, 5S ribosomal 36"
HGNC:42613	RNA5SP37	RN5S37		13q32.1			"RNA, 5S ribosomal 37"
HGNC:42614	RNA5SP38	RN5S38		13q33.2			"RNA, 5S ribosomal 38"
HGNC:42615	RNA5SP39	RN5S39		13q33.3			"RNA, 5S ribosomal 39"
HGNC:42816	RNA5SP40	RN5S40		1p36.22			"RNA, 5S ribosomal 40"
HGNC:42817	RNA5SP41	RN5S41		1p36.21			"RNA, 5S ribosomal 41"
HGNC:42818	RNA5SP42	RN5S42		1p35.1			"RNA, 5S ribosomal 42"
HGNC:42819	RNA5SP43	RN5S43		1p34.3			"RNA, 5S ribosomal 43"
HGNC:42820	RNA5SP44	RN5S44		1p34.3			"RNA, 5S ribosomal 44"
HGNC:42821	RNA5SP45	RN5S45		1p34.2			"RNA, 5S ribosomal 45"
HGNC:42822	RNA5SP46	RN5S46		1p34.2			"RNA, 5S ribosomal 46"
HGNC:42823	RNA5SP47	RN5S47		1p34.1			"RNA, 5S ribosomal 47"
HGNC:42824	RNA5SP48	RN5S48		1p32.3			"RNA, 5S ribosomal 48"
HGNC:42825	RNA5SP49	RN5S49		1p31.3			"RNA, 5S ribosomal 49"
HGNC:42827	RNA5SP50	RN5S50		1p31.1			"RNA, 5S ribosomal 50"
HGNC:42828	RNA5SP51	RN5S51		1p22.3			"RNA, 5S ribosomal 51"
HGNC:42829	RNA5SP52	RN5S52		1p22.3			"RNA, 5S ribosomal 52"
HGNC:42830	RNA5SP53	RN5S53		1p22.1			"RNA, 5S ribosomal 53"
HGNC:42831	RNA5SP54	RN5S54		1p13.3			"RNA, 5S ribosomal 54"
HGNC:42832	RNA5SP55	RN5S55		1p13.1			"RNA, 5S ribosomal 55"
HGNC:42833	RNA5SP56	RN5S56		1p12			"RNA, 5S ribosomal 56"
HGNC:42834	RNA5SP57	RN5S57, RNA5SP58, RN5S58		1q21.1			"RNA, 5S ribosomal 57", "RNA, 5S ribosomal pseudogene 58", "RNA, 5S ribosomal 58"
HGNC:42835	RNA5SP58	RN5S58		1q21.2			"RNA, 5S ribosomal 58"
HGNC:42836	RNA5SP59	RN5S59		1q21.2			"RNA, 5S ribosomal 59"
HGNC:42837	RNA5SP60	RN5S60		1q23.2			"RNA, 5S ribosomal 60"
HGNC:42838	RNA5SP61	RN5S61		1q23.3			"RNA, 5S ribosomal 61"
HGNC:42839	RNA5SP62	RN5S62		1q23.3			"RNA, 5S ribosomal 62"
HGNC:42840	RNA5SP63	RN5S63		1q23.3			"RNA, 5S ribosomal 63"
HGNC:42841	RNA5SP64	RN5S64		1q24.1			"RNA, 5S ribosomal 64"
HGNC:42842	RNA5SP65	RN5S65		1q24.1			"RNA, 5S ribosomal 65"
HGNC:42843	RNA5SP66	RN5S66		1q24.2			"RNA, 5S ribosomal 66"
HGNC:42844	RNA5SP67	RN5S67		1q25.1			"RNA, 5S ribosomal 67"
HGNC:42845	RNA5SP68	RN5S68		1q25.1			"RNA, 5S ribosomal 68"
HGNC:42846	RNA5SP69	RN5S69		1q25.2			"RNA, 5S ribosomal 69"
HGNC:42847	RNA5SP70	RN5S70		1q25.3			"RNA, 5S ribosomal 70"
HGNC:42848	RNA5SP71	RN5S71		1q25.3			"RNA, 5S ribosomal 71"
HGNC:42849	RNA5SP72	RN5S72		1q25.3			"RNA, 5S ribosomal 72"
HGNC:42850	RNA5SP73	RN5S73		1q31.1			"RNA, 5S ribosomal 73"
HGNC:42851	RNA5SP74	RN5S74		1q32.1			"RNA, 5S ribosomal 74"
HGNC:42852	RNA5SP75	RN5S75		1q32.1			"RNA, 5S ribosomal 75"
HGNC:42853	RNA5SP76	RN5S76		1q41			"RNA, 5S ribosomal 76"
HGNC:42854	RNA5SP77	RN5S77		1q42.13			"RNA, 5S ribosomal 77"
HGNC:42855	RNA5SP78	RN5S78		1q42.13			"RNA, 5S ribosomal 78"
HGNC:42856	RNA5SP79	RN5S79		1q42.2			"RNA, 5S ribosomal 79"
HGNC:42857	RNA5SP80	RN5S80		1q42.2			"RNA, 5S ribosomal 80"
HGNC:42858	RNA5SP81	RN5S81		1q43			"RNA, 5S ribosomal 81"
HGNC:42859	RNA5SP82	RN5S82		1q44			"RNA, 5S ribosomal 82"
HGNC:42882	RNA5SP84	RN5S84		2p25.1			"RNA, 5S ribosomal 84"
HGNC:42883	RNA5SP85	RN5S85		2p25.1			"RNA, 5S ribosomal 85"
HGNC:42884	RNA5SP86	RN5S86		2p24.1			"RNA, 5S ribosomal 86"
HGNC:42885	RNA5SP87	RN5S87		2p24.1			"RNA, 5S ribosomal 87"
HGNC:42886	RNA5SP88	RN5S88		2p23.3			"RNA, 5S ribosomal 88"
HGNC:42887	RNA5SP89	RN5S89		2p23.2			"RNA, 5S ribosomal 89"
HGNC:42888	RNA5SP90	RN5S90		2p23.1			"RNA, 5S ribosomal 90"
HGNC:42889	RNA5SP91	RN5S91		2p22.3			"RNA, 5S ribosomal 91"
HGNC:42890	RNA5SP92	RN5S92		2p22.3			"RNA, 5S ribosomal 92"
HGNC:42891	RNA5SP93	RN5S93		2p16.1			"RNA, 5S ribosomal 93"
HGNC:42892	RNA5SP94	RN5S94		2p16.1			"RNA, 5S ribosomal 94"
HGNC:42893	RNA5SP95	RN5S95		2p16.1			"RNA, 5S ribosomal 95"
HGNC:42894	RNA5SP96	RN5S96		2p13.3			"RNA, 5S ribosomal 96"
HGNC:42895	RNA5SP97	RN5S97		2p13.1			"RNA, 5S ribosomal 97"
HGNC:42896	RNA5SP98	RN5S98		2p12			"RNA, 5S ribosomal 98"
HGNC:42897	RNA5SP99	RN5S99		2p12			"RNA, 5S ribosomal 99"
HGNC:42898	RNA5SP100	RN5S100		2p11.1			"RNA, 5S ribosomal 100"
HGNC:42899	RNA5SP101	RN5S101		2q11.2			"RNA, 5S ribosomal 101"
HGNC:42900	RNA5SP102	RN5S102		2q14.3			"RNA, 5S ribosomal 102"
HGNC:42901	RNA5SP103	RN5S103		2q14.3			"RNA, 5S ribosomal 103"
HGNC:42902	RNA5SP104	RN5S104		2q21.2			"RNA, 5S ribosomal 104"
HGNC:42903	RNA5SP105	RN5S105		2q22.1			"RNA, 5S ribosomal 105"
HGNC:42904	RNA5SP106	RN5S106		2q22.3			"RNA, 5S ribosomal 106"
HGNC:42905	RNA5SP107	RN5S107		2q24.1			"RNA, 5S ribosomal 107"
HGNC:42906	RNA5SP108	RN5S108		2q24.2			"RNA, 5S ribosomal 108"
HGNC:42907	RNA5SP109	RN5S109		2q24.2			"RNA, 5S ribosomal 109"
HGNC:42908	RNA5SP110	RN5S110		2q24.3			"RNA, 5S ribosomal 110"
HGNC:42909	RNA5SP111	RN5S111		2q24.3			"RNA, 5S ribosomal 111"
HGNC:42910	RNA5SP112	RN5S112		2q31.2			"RNA, 5S ribosomal 112"
HGNC:42911	RNA5SP113	RN5S113		2q31.3			"RNA, 5S ribosomal 113"
HGNC:42912	RNA5SP114	RN5S114		2q32.1			"RNA, 5S ribosomal 114"
HGNC:42913	RNA5SP115	RN5S115		2q33.1			"RNA, 5S ribosomal 115"
HGNC:42914	RNA5SP116	RN5S116		2q33.3			"RNA, 5S ribosomal 116"
HGNC:42915	RNA5SP117	RN5S117		2q34			"RNA, 5S ribosomal 117"
HGNC:42916	RNA5SP118	RN5S118		2q34			"RNA, 5S ribosomal 118"
HGNC:42917	RNA5SP119	RN5S119		2q34			"RNA, 5S ribosomal 119"
HGNC:42918	RNA5SP120	RN5S120		2q35			"RNA, 5S ribosomal 120"
HGNC:42919	RNA5SP121	RN5S121		2q36.3			"RNA, 5S ribosomal 121"
HGNC:42920	RNA5SP122	RN5S122		2q37.3			"RNA, 5S ribosomal 122"
HGNC:43023	RNA5SP123	RN5S123		3p25.2			"RNA, 5S ribosomal 123"
HGNC:43024	RNA5SP124	RN5S124		3p25.1			"RNA, 5S ribosomal 124"
HGNC:43025	RNA5SP125	RN5S125		3p24.2			"RNA, 5S ribosomal 125"
HGNC:43026	RNA5SP126	RN5S126		3p24.2			"RNA, 5S ribosomal 126"
HGNC:43027	RNA5SP127	RN5S127		3p23			"RNA, 5S ribosomal 127"
HGNC:43028	RNA5SP128	RN5S128		3p22.3			"RNA, 5S ribosomal 128"
HGNC:43029	RNA5SP129	RN5S129		3p22.2			"RNA, 5S ribosomal 129"
HGNC:43030	RNA5SP130	RN5S130		3p21.31			"RNA, 5S ribosomal 130"
